Time,"Theta - radians (5 m, 20 degrees)","Theta - degrees (5 m, 20 degrees)","Theta - radians (5 m, 15 degrees)","Theta - degrees (5 m, 15 degrees)","Theta - radians (2.5 m, 20 degrees)","Theta - degrees (2.5 m, 20 degrees)","Theta - radians (2.5 m, 15 degrees)","Theta - degrees (2.5 m, 15 degrees)"
55.5,-13.35199152,-0.233036214,-10.01399364,-0.17477716,-19.94911468,-0.348177734,-14.96183601,-0.261133301
55.5125,-13.61051593,-0.237548316,-10.20788695,-0.178161237,-19.97828801,-0.348686905,-14.98371601,-0.261515179
55.51875,-13.73821999,-0.239777172,-10.30366499,-0.179832879,-19.98828697,-0.348861419,-14.99121523,-0.261646065
55.54615385,-14.28560816,-0.249330898,-10.71420612,-0.186998174,-19.99598778,-0.348995824,-14.99699083,-0.261746868
55.55,-14.3607702,-0.250642723,-10.77057765,-0.187982042,-19.99235755,-0.348932464,-14.99426816,-0.261699348
55.525,-13.86487223,-0.241987671,-10.39865417,-0.181490753,-19.99522526,-0.348982516,-14.99641895,-0.261736887
55.55,-14.3607702,-0.250642723,-10.77057765,-0.187982042,-19.99235755,-0.348932464,-14.99426816,-0.261699348
55.55,-14.3607702,-0.250642723,-10.77057765,-0.187982042,-19.99235755,-0.348932464,-14.99426816,-0.261699348
55.55,-14.3607702,-0.250642723,-10.77057765,-0.187982042,-19.99235755,-0.348932464,-14.99426816,-0.261699348
55.5625,-14.60216001,-0.25485577,-10.95162001,-0.191141828,-19.97255433,-0.348586833,-14.97941575,-0.261440125
55.56875,-14.72118256,-0.256933105,-11.04088692,-0.192699829,-19.95806446,-0.348333937,-14.96854835,-0.261250453
55.59615385,-15.22962621,-0.265807121,-11.42221966,-0.199355341,-19.85849571,-0.346596135,-14.89387178,-0.259947101
55.6,-15.29920983,-0.267021585,-11.47440737,-0.200266188,-19.83983526,-0.346270448,-14.87987644,-0.259702836
55.575,-14.83907802,-0.258990769,-11.12930852,-0.194243077,-19.94051855,-0.348027703,-14.95538891,-0.261020777
55.6,-15.29920983,-0.267021585,-11.47440737,-0.200266188,-19.83983526,-0.346270448,-14.87987644,-0.259702836
55.6,-15.29920983,-0.267021585,-11.47440737,-0.200266188,-19.83983526,-0.346270448,-14.87987644,-0.259702836
55.6,-15.29920983,-0.267021585,-11.47440737,-0.200266188,-19.83983526,-0.346270448,-14.87987644,-0.259702836
55.6125,-15.52228272,-0.270914941,-11.64171204,-0.203186206,-19.77124941,-0.345073399,-14.82843706,-0.25880505
55.61875,-15.63204078,-0.27283058,-11.72403058,-0.204622935,-19.7324126,-0.344395569,-14.79930945,-0.258296677
55.64615385,-16.09904956,-0.280981421,-12.07428717,-0.210736066,-19.52654927,-0.340802576,-14.64491195,-0.255601932
55.65,-16.16271394,-0.282092574,-12.12203546,-0.211569431,-19.49304132,-0.340217752,-14.61978099,-0.255163314
55.625,-15.74060202,-0.274725332,-11.80545152,-0.206043999,-19.69055429,-0.343665004,-14.76791572,-0.257748753
55.65,-16.16271394,-0.282092574,-12.12203546,-0.211569431,-19.49304132,-0.340217752,-14.61978099,-0.255163314
55.65,-16.16271394,-0.282092574,-12.12203546,-0.211569431,-19.49304132,-0.340217752,-14.61978099,-0.255163314
55.65,-16.16271394,-0.282092574,-12.12203546,-0.211569431,-19.49304132,-0.340217752,-14.61978099,-0.255163314
55.6625,-16.36637729,-0.28564717,-12.27478297,-0.214235378,-19.37634443,-0.338181007,-14.53225833,-0.253635756
55.66875,-16.46633327,-0.287391731,-12.34974995,-0.215543799,-19.31354096,-0.33708488,-14.48515572,-0.25281366
55.69615385,-16.88961978,-0.294779475,-12.66721483,-0.221084606,-19.00339888,-0.331671879,-14.25254916,-0.24875391
55.7,-16.94705309,-0.295781875,-12.71028982,-0.221836406,-18.95537153,-0.330833644,-14.21652865,-0.248125233
55.675,-16.56502856,-0.289114289,-12.42377142,-0.216835717,-19.24778014,-0.335937137,-14.43583511,-0.251952853
55.7,-16.94705309,-0.295781875,-12.71028982,-0.221836406,-18.95537153,-0.330833644,-14.21652865,-0.248125233
55.7,-16.94705309,-0.295781875,-12.71028982,-0.221836406,-18.95537153,-0.330833644,-14.21652865,-0.248125233
55.7,-16.94705309,-0.295781875,-12.71028982,-0.221836406,-18.95537153,-0.330833644,-14.21652865,-0.248125233
55.7125,-17.13030936,-0.2989803,-12.84773202,-0.224235225,-18.79170631,-0.327977147,-14.09377973,-0.24598286
55.71875,-17.21997368,-0.300545238,-12.91498026,-0.225408928,-18.70555115,-0.326473456,-14.02916336,-0.244855092
55.74615385,-17.59746464,-0.307133698,-13.19809848,-0.230350273,-18.29416721,-0.319293452,-13.72062541,-0.239470089
55.75,-17.64838558,-0.308022436,-13.23628918,-0.231016827,-18.23209076,-0.318210013,-13.67406807,-0.23865751
55.725,-17.3083196,-0.302087165,-12.9812397,-0.226565374,-18.61653175,-0.324919774,-13.96239881,-0.243689831
55.75,-17.64838558,-0.308022436,-13.23628918,-0.231016827,-18.23209076,-0.318210013,-13.67406807,-0.23865751
55.75,-17.64838558,-0.308022436,-13.23628918,-0.231016827,-18.23209076,-0.318210013,-13.67406807,-0.23865751
55.75,-17.64838558,-0.308022436,-13.23628918,-0.231016827,-18.23209076,-0.318210013,-13.67406807,-0.23865751
55.7625,-17.81033718,-0.310849025,-13.35775288,-0.233136768,-18.0230598,-0.314561735,-13.51729485,-0.235921301
55.76875,-17.88927066,-0.312226674,-13.41695299,-0.234170005,-17.91439659,-0.312665204,-13.43579745,-0.234498903
55.79615385,-18.21911713,-0.317983581,-13.66433785,-0.238487686,-17.40579908,-0.303788503,-13.05434931,-0.227841377
55.8,-18.26327629,-0.318754303,-13.69745721,-0.239065728,-17.33028137,-0.30247047,-12.99771103,-0.226852853
55.775,-17.9668345,-0.313580418,-13.47512587,-0.235185314,-17.80299028,-0.310720797,-13.35224271,-0.233040598
55.8,-18.26327629,-0.318754303,-13.69745721,-0.239065728,-17.33028137,-0.30247047,-12.99771103,-0.226852853
55.8,-18.26327629,-0.318754303,-13.69745721,-0.239065728,-17.33028137,-0.30247047,-12.99771103,-0.226852853
55.8,-18.26327629,-0.318754303,-13.69745721,-0.239065728,-17.33028137,-0.30247047,-12.99771103,-0.226852853
55.8125,-18.40312997,-0.321195211,-13.80234748,-0.240896408,-17.07793151,-0.298066134,-12.80844863,-0.223549601
55.81875,-18.470946,-0.322378824,-13.8532095,-0.241784118,-16.94782428,-0.295795335,-12.71086821,-0.221846501
55.84615385,-18.7515324,-0.32727598,-14.0636493,-0.245456985,-16.34699337,-0.285308857,-12.26024503,-0.213981643
55.85,-18.78871347,-0.327924912,-14.09153511,-0.245943684,-16.25877388,-0.283769137,-12.19408041,-0.212826852
55.825,-18.53734785,-0.323537755,-13.90301088,-0.242653316,-16.81512195,-0.293479242,-12.61134146,-0.220109432
55.85,-18.78871347,-0.327924912,-14.09153511,-0.245943684,-16.25877388,-0.283769137,-12.19408041,-0.212826852
55.85,-18.78871347,-0.327924912,-14.09153511,-0.245943684,-16.25877388,-0.283769137,-12.19408041,-0.212826852
55.85,-18.78871347,-0.327924912,-14.09153511,-0.245943684,-16.25877388,-0.283769137,-12.19408041,-0.212826852
55.8625,-18.90578425,-0.329968183,-14.17933819,-0.247476137,-15.96557613,-0.27865187,-11.97418209,-0.208988903
55.86875,-18.96215065,-0.330951962,-14.22161299,-0.248213972,-15.81529888,-0.276029038,-11.86147416,-0.207021778
55.89615385,-19.19210266,-0.334965382,-14.394077,-0.251224036,-15.12811791,-0.264035467,-11.34608843,-0.1980266
55.9,-19.22212355,-0.335489345,-14.41659266,-0.251617009,-15.02806049,-0.262289136,-11.27104537,-0.196716852
55.875,-19.01706528,-0.331910403,-14.26279896,-0.248932802,-15.66259995,-0.273363939,-11.74694996,-0.205022954
55.9,-19.22212355,-0.335489345,-14.41659266,-0.251617009,-15.02806049,-0.262289136,-11.27104537,-0.196716852
55.9,-19.22212355,-0.335489345,-14.41659266,-0.251617009,-15.02806049,-0.262289136,-11.27104537,-0.196716852
55.9,-19.22212355,-0.335489345,-14.41659266,-0.251617009,-15.02806049,-0.262289136,-11.27104537,-0.196716852
55.9125,-19.315838,-0.337124971,-14.4868785,-0.252843728,-14.69688583,-0.256509048,-11.02266437,-0.192381786
55.91875,-19.36047871,-0.337904098,-14.52035903,-0.253428074,-14.52791009,-0.253559864,-10.89593257,-0.190169898
55.94615385,-19.53867002,-0.341014123,-14.65400252,-0.255760593,-13.76110794,-0.240176642,-10.32083095,-0.180132482
55.95,-19.56138368,-0.341410551,-14.67103776,-0.256057914,-13.65019234,-0.2382408,-10.23764425,-0.1786806
55.925,-19.40363713,-0.338657355,-14.55272785,-0.253993016,-14.35670979,-0.250571856,-10.76753234,-0.187928892
55.95,-19.56138368,-0.341410551,-14.67103776,-0.256057914,-13.65019234,-0.2382408,-10.23764425,-0.1786806
55.95,-19.56138368,-0.341410551,-14.67103776,-0.256057914,-13.65019234,-0.2382408,-10.23764425,-0.1786806
55.95,-19.56138368,-0.341410551,-14.67103776,-0.256057914,-13.65019234,-0.2382408,-10.23764425,-0.1786806
55.9625,-19.63128279,-0.342630521,-14.7234621,-0.256972891,-13.28428364,-0.231854488,-9.96321273,-0.173890866
55.96875,-19.66397914,-0.34320118,-14.74798436,-0.257400885,-13.09826401,-0.228607833,-9.823698009,-0.171455875
55.99615385,-19.78953699,-0.345392578,-14.84215274,-0.259044433,-12.2593492,-0.213966008,-9.194511903,-0.160474506
56,-19.80483216,-0.345659529,-14.85362412,-0.259244647,-12.13866151,-0.21185961,-9.103996132,-0.158894708
55.975,-19.69516998,-0.343745563,-14.77137749,-0.257809172,-12.91023874,-0.225326173,-9.682679052,-0.16899463
56,-19.80483216,-0.345659529,-14.85362412,-0.259244647,-12.13866151,-0.21185961,-9.103996132,-0.158894708
56,-19.80483216,-0.345659529,-14.85362412,-0.259244647,-12.13866151,-0.21185961,-9.103996132,-0.158894708
56,-19.80483216,-0.345659529,-14.85362412,-0.259244647,-12.13866151,-0.21185961,-9.103996132,-0.158894708
56.0125,-19.85057357,-0.346457867,-14.88793018,-0.2598434,-11.74160175,-0.20492961,-8.806201315,-0.153697208
56.01875,-19.87116542,-0.346817263,-14.90337407,-0.260112947,-11.54035974,-0.201417274,-8.655269806,-0.151062956
56.04615385,-19.94347481,-0.3480793,-14.95760611,-0.261059475,-10.63754693,-0.185660218,-7.978160198,-0.139245164
56.05,-19.95127658,-0.348215466,-14.96345744,-0.2611616,-10.50826892,-0.183403891,-7.88120169,-0.137552918
56.025,-19.8902359,-0.347150105,-14.91767692,-0.260362579,-11.33735063,-0.197874097,-8.503012975,-0.148405573
56.05,-19.95127658,-0.348215466,-14.96345744,-0.2611616,-10.50826892,-0.183403891,-7.88120169,-0.137552918
56.05,-19.95127658,-0.348215466,-14.96345744,-0.2611616,-10.50826892,-0.183403891,-7.88120169,-0.137552918
56.05,-19.95127658,-0.348215466,-14.96345744,-0.2611616,-10.50826892,-0.183403891,-7.88120169,-0.137552918
56.0625,-19.97263625,-0.348588263,-14.97947719,-0.261441197,-10.08394611,-0.175998061,-7.562959584,-0.131998546
56.06875,-19.98102274,-0.348734635,-14.98576706,-0.261550976,-9.869452277,-0.172254438,-7.402089208,-0.129190828
56.09615385,-19.9997295,-0.349061129,-14.99979713,-0.261795847,-8.911581807,-0.155536444,-6.683686355,-0.116652333
56.1,-19.99999966,-0.349065845,-14.99999975,-0.261799383,-8.774979367,-0.153152282,-6.581234526,-0.114864211
56.075,-19.98787945,-0.348854307,-14.99090959,-0.26164073,-9.653447202,-0.168484438,-7.240085402,-0.126363328
56.1,-19.99999966,-0.349065845,-14.99999975,-0.261799383,-8.774979367,-0.153152282,-6.581234526,-0.114864211
56.1,-19.99999966,-0.349065845,-14.99999975,-0.261799383,-8.774979367,-0.153152282,-6.581234526,-0.114864211
56.1,-19.99999966,-0.349065845,-14.99999975,-0.261799383,-8.774979367,-0.153152282,-6.581234526,-0.114864211
56.1125,-19.99687296,-0.349011273,-14.99765472,-0.261758455,-8.327548476,-0.14534314,-6.245661357,-0.109007355
56.11875,-19.99301302,-0.348943905,-14.99475977,-0.261707928,-8.101903143,-0.141404886,-6.076427358,-0.106053664
56.14615385,-19.95802553,-0.348333258,-14.96851915,-0.261249943,-7.098354479,-0.123889657,-5.323765859,-0.092917243
56.15,-19.95076275,-0.348206498,-14.96307207,-0.261154874,-6.955765224,-0.121401005,-5.216823918,-0.091050754
56.125,-19.98762238,-0.34884982,-14.99071678,-0.261637365,-7.875017222,-0.137444979,-5.906262917,-0.103083734
56.15,-19.95076275,-0.348206498,-14.96307207,-0.261154874,-6.955765224,-0.121401005,-5.216823918,-0.091050754
56.15,-19.95076275,-0.348206498,-14.96307207,-0.261154874,-6.955765224,-0.121401005,-5.216823918,-0.091050754
56.15,-19.95076275,-0.348206498,-14.96307207,-0.261154874,-6.955765224,-0.121401005,-5.216823918,-0.091050754
56.1625,-19.923165,-0.347724827,-14.94237375,-0.26079362,-6.489607492,-0.113265018,-4.867205619,-0.084948763
56.16875,-19.90707754,-0.347444047,-14.93030815,-0.260583036,-6.25502018,-0.109170697,-4.691265135,-0.081878023
56.19615385,-19.81856716,-0.34589925,-14.86392537,-0.259424437,-5.21562007,-0.091029743,-3.911715053,-0.068272307
56.2,-19.80380702,-0.345641637,-14.85285526,-0.259231228,-5.068440232,-0.08846097,-3.801330174,-0.066345727
56.175,-19.88946594,-0.347136667,-14.91709946,-0.2603525,-6.019475079,-0.105059659,-4.51460631,-0.078794745
56.2,-19.80380702,-0.345641637,-14.85285526,-0.259231228,-5.068440232,-0.08846097,-3.801330174,-0.066345727
56.2,-19.80380702,-0.345641637,-14.85285526,-0.259231228,-5.068440232,-0.08846097,-3.801330174,-0.066345727
56.2,-19.80380702,-0.345641637,-14.85285526,-0.259231228,-5.068440232,-0.08846097,-3.801330174,-0.066345727
56.2125,-19.75187339,-0.344735224,-14.81390505,-0.258551418,-4.588120276,-0.080077805,-3.441090207,-0.060058354
56.21875,-19.72363719,-0.344242409,-14.79272789,-0.258181807,-4.346888063,-0.075867509,-3.260166047,-0.056900632
56.24615385,-19.58203745,-0.341771028,-14.68652809,-0.256328271,-3.281814313,-0.057278465,-2.461360735,-0.042958849
56.25,-19.55985225,-0.341383823,-14.66988919,-0.256037867,-3.131485077,-0.054654725,-2.348613808,-0.040991044
56.225,-19.69389091,-0.343723239,-14.77041818,-0.257792429,-4.104990241,-0.071645595,-3.078742681,-0.053734197
56.25,-19.55985225,-0.341383823,-14.66988919,-0.256037867,-3.131485077,-0.054654725,-2.348613808,-0.040991044
56.25,-19.55985225,-0.341383823,-14.66988919,-0.256037867,-3.131485077,-0.054654725,-2.348613808,-0.040991044
56.25,-19.55985225,-0.341383823,-14.66988919,-0.256037867,-3.131485077,-0.054654725,-2.348613808,-0.040991044
56.2625,-19.48383712,-0.340057109,-14.61287784,-0.255042831,-2.64170619,-0.046106471,-1.981279643,-0.034579853
56.26875,-19.44359049,-0.339354672,-14.58269286,-0.254516004,-2.396191222,-0.041821426,-1.797143416,-0.03136607
56.29615385,-19.24959494,-0.335968811,-14.4371962,-0.251976609,-1.315873032,-0.022966317,-0.986904774,-0.017224738
56.3,-19.22009333,-0.335453911,-14.41507,-0.251590433,-1.163866422,-0.020313301,-0.872899817,-0.015234976
56.275,-19.40185521,-0.338626254,-14.55139141,-0.253969691,-2.150309341,-0.037529978,-1.612732006,-0.028147483
56.3,-19.22009333,-0.335453911,-14.41507,-0.251590433,-1.163866422,-0.020313301,-0.872899817,-0.015234976
56.3,-19.22009333,-0.335453911,-14.41507,-0.251590433,-1.163866422,-0.020313301,-0.872899817,-0.015234976
56.3,-19.22009333,-0.335453911,-14.41507,-0.251590433,-1.163866422,-0.020313301,-0.872899817,-0.015234976
56.3125,-19.12036902,-0.333713394,-14.34027676,-0.250285045,-0.669424519,-0.011683662,-0.502068389,-0.008762746
56.31875,-19.06830908,-0.332804776,-14.30123181,-0.249603582,-0.422030877,-0.007365828,-0.316523158,-0.005524371
56.34615385,-18.82286792,-0.32852102,-14.11715094,-0.246390765,0.662953276,0.011570717,0.497214957,0.008678038
56.35,-18.78619441,-0.327880946,-14.0896458,-0.24591071,0.815148811,0.014227031,0.611361608,0.010670273
56.325,-19.01478924,-0.331870679,-14.26109193,-0.248903009,-0.174572613,-0.003046867,-0.13092946,-0.00228515
56.35,-18.78619441,-0.327880946,-14.0896458,-0.24591071,0.815148811,0.014227031,0.611361608,0.010670273
56.35,-18.78619441,-0.327880946,-14.0896458,-0.24591071,0.815148811,0.014227031,0.611361608,0.010670273
56.35,-18.78619441,-0.327880946,-14.0896458,-0.24591071,0.815148811,0.014227031,0.611361608,0.010670273
56.3625,-18.66324936,-0.32573515,-13.99743702,-0.244301363,1.309412157,0.022853553,0.982059118,0.017140165
56.36875,-18.59963111,-0.324624803,-13.94972333,-0.243468602,1.556261993,0.027161896,1.167196495,0.020371422
56.39615385,-18.3039465,-0.319464133,-13.72795988,-0.239598099,2.635287946,0.045994451,1.97646596,0.034495839
56.4,-18.26028071,-0.318702021,-13.69521053,-0.239026516,2.786182108,0.048628051,2.089636581,0.036471039
56.375,-18.53458884,-0.323489601,-13.90094163,-0.242617201,1.802873529,0.031466079,1.352155147,0.023599559
56.4,-18.26028071,-0.318702021,-13.69521053,-0.239026516,2.786182108,0.048628051,2.089636581,0.036471039
56.4,-18.26028071,-0.318702021,-13.69521053,-0.239026516,2.786182108,0.048628051,2.089636581,0.036471039
56.4,-18.26028071,-0.318702021,-13.69521053,-0.239026516,2.786182108,0.048628051,2.089636581,0.036471039
56.4125,-18.11471711,-0.316161457,-13.58603783,-0.237121093,3.27542707,0.057166987,2.456570303,0.04287524
56.41875,-18.03985215,-0.314854817,-13.52988911,-0.236141112,3.519315947,0.061423651,2.63948696,0.046067738
56.44615385,-17.69537236,-0.30884251,-13.27152927,-0.231631883,4.581817879,0.079967808,3.436363409,0.059975856
56.45,-17.64492817,-0.307962093,-13.23369613,-0.23097157,4.729933112,0.082552906,3.547449834,0.06191468
56.425,-17.96360603,-0.313524071,-13.47270452,-0.235143053,3.762665935,0.065670909,2.821999451,0.049253182
56.45,-17.64492817,-0.307962093,-13.23369613,-0.23097157,4.729933112,0.082552906,3.547449834,0.06191468
56.45,-17.64492817,-0.307962093,-13.23369613,-0.23097157,4.729933112,0.082552906,3.547449834,0.06191468
56.45,-17.64492817,-0.307962093,-13.23369613,-0.23097157,4.729933112,0.082552906,3.547449834,0.06191468
56.4625,-17.47745899,-0.305039204,-13.10809425,-0.228779403,5.209369004,0.090920641,3.907026753,0.068190481
56.46875,-17.39171401,-0.303542672,-13.04378551,-0.227657004,5.447908762,0.095083945,4.085931571,0.071312959
56.49615385,-17.0001263,-0.296708177,-12.75009473,-0.222531133,6.483482654,0.113158119,4.862611991,0.084868589
56.5,-16.94315078,-0.295713767,-12.70736308,-0.221785325,6.627368615,0.115669403,4.970526461,0.086752052
56.475,-17.30463748,-0.3020229,-12.97847811,-0.226517175,5.685614319,0.09923269,4.264210739,0.074424517
56.5,-16.94315078,-0.295713767,-12.70736308,-0.221785325,6.627368615,0.115669403,4.970526461,0.086752052
56.5,-16.94315078,-0.295713767,-12.70736308,-0.221785325,6.627368615,0.115669403,4.970526461,0.086752052
56.5,-16.94315078,-0.295713767,-12.70736308,-0.221785325,6.627368615,0.115669403,4.970526461,0.086752052
56.5125,-16.75459629,-0.29242287,-12.56594722,-0.219317153,7.092300799,0.123784,5.3192256,0.092838
56.51875,-16.65839126,-0.290743776,-12.49379345,-0.218057832,7.323155658,0.127813178,5.492366743,0.095859883
56.54615385,-16.22161363,-0.283120568,-12.16621022,-0.212340426,8.321661172,0.145240387,6.241245879,0.10893029
56.55,-16.15838584,-0.282017035,-12.11878938,-0.211512776,8.459908928,0.147653265,6.344931696,0.110739949
56.525,-16.56091083,-0.289042421,-12.42068313,-0.216781816,7.552889172,0.131822784,5.664666879,0.098867088
56.55,-16.15838584,-0.282017035,-12.11878938,-0.211512776,8.459908928,0.147653265,6.344931696,0.110739949
56.55,-16.15838584,-0.282017035,-12.11878938,-0.211512776,8.459908928,0.147653265,6.344931696,0.110739949
56.55,-16.15838584,-0.282017035,-12.11878938,-0.211512776,8.459908928,0.147653265,6.344931696,0.110739949
56.5625,-15.94966958,-0.278374249,-11.96225218,-0.208780687,8.905784791,0.155435267,6.679338593,0.11657645
56.56875,-15.84347572,-0.276520816,-11.88260679,-0.207390612,9.126694219,0.159290864,6.845020664,0.119468148
56.59615385,-15.3636475,-0.268146234,-11.52273563,-0.201109675,10.07835399,0.17590046,7.558765492,0.131925345
56.6,-15.29447714,-0.266938984,-11.47085786,-0.200204238,10.20960982,0.178191307,7.657207365,0.13364348
